X,Y,
3220,5.7642,
3221,5.7278,
3222,5.6918,
3223,5.6561,
3224,5.6205,
3225,5.5849,
3226,5.5496,
3227,5.5144,
3228,5.4793,
3229,5.4442,
3230,5.4093,
3231,5.3746,
3232,5.3398,
3233,5.3051,
3234,5.2704,
3235,5.2357,
3236,5.2011,
3237,5.1668,
3238,5.1324,
3239,5.0980,
3240,5.0637,
3241,5.0293,
3242,4.9950,
3243,4.9608,
3244,4.9267,
3245,4.8926,
3246,4.8587,
3247,4.8249,
3248,4.7912,
3249,4.7576,
3250,4.7242,
3251,4.6910,
3252,4.6581,
3253,4.6254,
3254,4.5929,
3255,4.5605,
3256,4.5284,
3257,4.4965,
3258,4.4650,
3259,4.4337,
3260,4.4026,
3261,4.3717,
3262,4.3412,
3263,4.3110,
3264,4.2812,
3265,4.2518,
3266,4.2226,
3267,4.1939,
3268,4.1656,
3269,4.1377,
3270,4.1101,
3271,4.0829,
3272,4.0562,
3273,4.0298,
3274,4.0040,
3275,3.9787,
3276,3.9538,
3277,3.9293,
3278,3.9053,
3279,3.8816,
3280,3.8584,
3281,3.8356,
3282,3.8131,
3283,3.7911,
3284,3.7693,
3285,3.7480,
3286,3.7270,
3287,3.7064,
3288,3.6859,
3289,3.6657,
3290,3.6458,
3291,3.6263,
3292,3.6071,
3293,3.5884,
3294,3.5701,
3295,3.5522,
3296,3.5347,
3297,3.5176,
3298,3.5009,
3299,3.4845,
3300,3.4687,
3301,3.4532,
3302,3.4384,
3303,3.4240,
3304,3.4104,
3305,3.3972,
3306,3.3844,
3307,3.3721,
3308,3.3604,
3309,3.3491,
3310,3.3381,
3311,3.3278,
3312,3.3179,
3313,3.3084,
3314,3.2993,
3315,3.2907,
3316,3.2826,
3317,3.2748,
3318,3.2674,
3319,3.2604,
3320,3.2539,
3321,3.2475,
3322,3.2415,
3323,3.2359,
3324,3.2309,
3325,3.2262,
3326,3.2217,
3327,3.2178,
3328,3.2144,
3329,3.2114,
3330,3.2089,
3331,3.2068,
3332,3.2053,
3333,3.2043,
3334,3.2036,
3335,3.2034,
3336,3.2036,
3337,3.2040,
3338,3.2050,
3339,3.2063,
3340,3.2080,
3341,3.2101,
3342,3.2124,
3343,3.2151,
3344,3.2180,
3345,3.2213,
3346,3.2247,
3347,3.2285,
3348,3.2325,
3349,3.2367,
3350,3.2409,
3351,3.2454,
3352,3.2501,
3353,3.2549,
3354,3.2600,
3355,3.2653,
3356,3.2707,
3357,3.2761,
3358,3.2816,
3359,3.2873,
3360,3.2931,
3361,3.2989,
3362,3.3048,
3363,3.3107,
3364,3.3165,
3365,3.3225,
3366,3.3286,
3367,3.3347,
3368,3.3410,
3369,3.3474,
3370,3.3541,
3371,3.3609,
3372,3.3678,
3373,3.3750,
3374,3.3822,
3375,3.3897,
3376,3.3975,
3377,3.4056,
3378,3.4137,
3379,3.4220,
3380,3.4303,
3381,3.4388,
3382,3.4474,
3383,3.4563,
3384,3.4654,
3385,3.4746,
3386,3.4842,
3387,3.4939,
3388,3.5041,
3389,3.5145,
3390,3.5250,
3391,3.5356,
3392,3.5463,
3393,3.5570,
3394,3.5679,
3395,3.5789,
3396,3.5903,
3397,3.6017,
3398,3.6133,
3399,3.6251,
3400,3.6370,
3401,3.6490,
3402,3.6609,
3403,3.6730,
3404,3.6851,
3405,3.6975,
3406,3.7100,
3407,3.7226,
3408,3.7353,
3409,3.7482,
3410,3.7612,
3411,3.7742,
3412,3.7874,
3413,3.8008,
3414,3.8143,
3415,3.8279,
3416,3.8416,
3417,3.8557,
3418,3.8698,
3419,3.8841,
3420,3.8984,
3421,3.9131,
3422,3.9278,
3423,3.9424,
3424,3.9570,
3425,3.9719,
3426,3.9869,
3427,4.0019,
3428,4.0168,
3429,4.0320,
3430,4.0472,
3431,4.0627,
3432,4.0783,
3433,4.0942,
3434,4.1104,
3435,4.1268,
3436,4.1434,
3437,4.1603,
3438,4.1774,
3439,4.1948,
3440,4.2125,
3441,4.2306,
3442,4.2490,
3443,4.2678,
3444,4.2870,
3445,4.3065,
3446,4.3264,
3447,4.3467,
3448,4.3672,
3449,4.3881,
3450,4.4092,
3451,4.4304,
3452,4.4518,
3453,4.4733,
3454,4.4949,
3455,4.5167,
3456,4.5387,
3457,4.5610,
3458,4.5835,
3459,4.6061,
3460,4.6290,
3461,4.6520,
3462,4.6753,
3463,4.6989,
3464,4.7226,
3465,4.7465,
3466,4.7704,
3467,4.7945,
3468,4.8186,
3469,4.8429,
3470,4.8672,
3471,4.8916,
3472,4.9162,
3473,4.9407,
3474,4.9652,
3475,4.9897,
3476,5.0141,
3477,5.0387,
3478,5.0633,
3479,5.0879,
3480,5.1127,
3481,5.1374,
3482,5.1622,
3483,5.1868,
3484,5.2117,
3485,5.2366,
3486,5.2615,
3487,5.2866,
3488,5.3118,
3489,5.3373,
3490,5.3631,
3491,5.3891,
3492,5.4152,
3493,5.4414,
3494,5.4677,
3495,5.4939,
3496,5.5200,
3497,5.5462,
3498,5.5725,
3499,5.5985,
3500,5.6247,
3501,5.6508,
3502,5.6769,
3503,5.7028,
3504,5.7287,
3505,5.7542,
3506,5.7800,
3507,5.8057,
3508,5.8313,
3509,5.8569,
3510,5.8825,
3511,5.9079,
3512,5.9332,
3513,5.9585,
3514,5.9837,
3515,6.0089,
3516,6.0341,
3517,6.0591,
3518,6.0842,
3519,6.1092,
3520,6.1342,
3521,6.1591,
3522,6.1842,
3523,6.2093,
3524,6.2344,
3525,6.2594,
3526,6.2845,
3527,6.3096,
3528,6.3348,
3529,6.3597,
3530,6.3846,
3531,6.4093,
3532,6.4338,
3533,6.4583,
3534,6.4827,
3535,6.5069,
3536,6.5310,
3537,6.5550,
3538,6.5790,
3539,6.6028,
3540,6.6265,
3541,6.6502,
3542,6.6739,
3543,6.6974,
3544,6.7209,
3545,6.7443,
3546,6.7677,
3547,6.7912,
3548,6.8147,
3549,6.8384,
3550,6.8622,
3551,6.8862,
3552,6.9102,
3553,6.9344,
3554,6.9585,
3555,6.9828,
3556,7.0070,
3557,7.0314,
3558,7.0558,
3559,7.0805,
3560,7.1054,
3561,7.1304,
3562,7.1556,
3563,7.1809,
3564,7.2065,
3565,7.2324,
3566,7.2583,
3567,7.2845,
3568,7.3109,
3569,7.3373,
3570,7.3639,
3571,7.3907,
3572,7.4175,
3573,7.4445,
3574,7.4715,
3575,7.4985,
3576,7.5258,
3577,7.5528,
3578,7.5800,
3579,7.6073,
3580,7.6347,
3581,7.6623,
3582,7.6901,
3583,7.7180,
3584,7.7458,
3585,7.7736,
3586,7.8014,
3587,7.8291,
3588,7.8566,
3589,7.8841,
3590,7.9116,
3591,7.9391,
3592,7.9668,
3593,7.9944,
3594,8.0221,
3595,8.0497,
3596,8.0773,
3597,8.1047,
3598,8.1320,
3599,8.1592,
3600,8.1861,
3601,8.2129,
3602,8.2396,
3603,8.2663,
3604,8.2927,
3605,8.3192,
3606,8.3453,
3607,8.3714,
3608,8.3974,
3609,8.4234,
3610,8.4495,
3611,8.4757,
3612,8.5018,
3613,8.5279,
3614,8.5541,
3615,8.5803,
3616,8.6065,
3617,8.6329,
3618,8.6591,
3619,8.6854,
3620,8.7116,
3621,8.7377,
3622,8.7636,
3623,8.7896,
3624,8.8155,
3625,8.8415,
3626,8.8672,
3627,8.8929,
3628,8.9185,
3629,8.9442,
3630,8.9697,
3631,8.9953,
3632,9.0207,
3633,9.0459,
3634,9.0710,
3635,9.0960,
3636,9.1208,
3637,9.1454,
3638,9.1698,
3639,9.1942,
3640,9.2182,
3641,9.2420,
3642,9.2655,
3643,9.2890,
3644,9.3121,
3645,9.3349,
3646,9.3573,
3647,9.3795,
3648,9.4013,
3649,9.4229,
3650,9.4444,
3651,9.4656,
3652,9.4868,
3653,9.5077,
3654,9.5286,
3655,9.5493,
3656,9.5697,
3657,9.5900,
3658,9.6099,
3659,9.6295,
3660,9.6488,
3661,9.6678,
3662,9.6865,
3663,9.7049,
3664,9.7229,
3665,9.7406,
3666,9.7580,
3667,9.7752,
3668,9.7922,
3669,9.8088,
3670,9.8251,
3671,9.8413,
3672,9.8573,
3673,9.8729,
3674,9.8885,
3675,9.9039,
3676,9.9190,
3677,9.9341,
3678,9.9489,
3679,9.9637,
3680,9.9782,
3681,9.9925,
3682,10.0069,
3683,10.0211,
3684,10.0354,
3685,10.0496,
3686,10.0635,
3687,10.0774,
3688,10.0911,
3689,10.1046,
3690,10.1180,
3691,10.1309,
3692,10.1438,
3693,10.1566,
3694,10.1694,
3695,10.1819,
3696,10.1945,
3697,10.2071,
3698,10.2195,
3699,10.2319,
3700,10.2443,
3701,10.2565,
3702,10.2687,
3703,10.2808,
3704,10.2930,
3705,10.3050,
3706,10.3172,
3707,10.3291,
3708,10.3410,
3709,10.3527,
3710,10.3642,
3711,10.3757,
3712,10.3872,
3713,10.3987,
3714,10.4099,
3715,10.4210,
3716,10.4320,
3717,10.4428,
3718,10.4536,
3719,10.4641,
3720,10.4746,
3721,10.4849,
3722,10.4950,
3723,10.5047,
3724,10.5142,
3725,10.5236,
3726,10.5327,
3727,10.5416,
3728,10.5502,
3729,10.5585,
3730,10.5668,
3731,10.5748,
3732,10.5828,
3733,10.5907,
3734,10.5983,
3735,10.6058,
3736,10.6133,
3737,10.6206,
3738,10.6277,
3739,10.6344,
3740,10.6412,
3741,10.6477,
3742,10.6539,
3743,10.6597,
3744,10.6656,
3745,10.6713,
3746,10.6768,
3747,10.6821,
3748,10.6871,
3749,10.6917,
3750,10.6960,
3751,10.6999,
3752,10.7034,
3753,10.7068,
3754,10.7097,
3755,10.7122,
3756,10.7145,
3757,10.7165,
3758,10.7181,
3759,10.7193,
3760,10.7203,
3761,10.7207,
3762,10.7209,
3763,10.7206,
3764,10.7200,
3765,10.7191,
3766,10.7177,
3767,10.7158,
3768,10.7136,
3769,10.7110,
3770,10.7081,
3771,10.7046,
3772,10.7009,
3773,10.6968,
3774,10.6922,
3775,10.6874,
3776,10.6823,
3777,10.6768,
3778,10.6709,
3779,10.6646,
3780,10.6579,
3781,10.6508,
3782,10.6431,
3783,10.6350,
3784,10.6264,
3785,10.6177,
3786,10.6086,
3787,10.5991,
3788,10.5893,
3789,10.5791,
3790,10.5685,
3791,10.5577,
3792,10.5464,
3793,10.5347,
3794,10.5228,
3795,10.5106,
3796,10.4980,
3797,10.4853,
3798,10.4724,
3799,10.4593,
3800,10.4461,
3801,10.4330,
3802,10.4196,
3803,10.4060,
3804,10.3922,
3805,10.3782,
3806,10.3640,
3807,10.3495,
3808,10.3349,
3809,10.3201,
3810,10.3050,
3811,10.2894,
3812,10.2734,
3813,10.2569,
3814,10.2403,
3815,10.2233,
3816,10.2059,
3817,10.1880,
3818,10.1698,
3819,10.1514,
3820,10.1326,
3821,10.1137,
3822,10.0945,
3823,10.0749,
3824,10.0552,
3825,10.0350,
3826,10.0147,
3827,9.9942,
3828,9.9734,
3829,9.9524,
3830,9.9311,
3831,9.9095,
3832,9.8877,
3833,9.8656,
3834,9.8434,
3835,9.8209,
3836,9.7981,
3837,9.7753,
3838,9.7523,
3839,9.7291,
3840,9.7056,
3841,9.6820,
3842,9.6582,
3843,9.6342,
3844,9.6097,
3845,9.5852,
3846,9.5604,
3847,9.5353,
3848,9.5102,
3849,9.4848,
3850,9.4592,
3851,9.4333,
3852,9.4072,
3853,9.3808,
3854,9.3543,
3855,9.3276,
3856,9.3006,
3857,9.2734,
3858,9.2462,
3859,9.2187,
3860,9.1910,
3861,9.1634,
3862,9.1357,
3863,9.1079,
3864,9.0800,
3865,9.0520,
3866,9.0240,
3867,8.9959,
3868,8.9676,
3869,8.9393,
3870,8.9109,
3871,8.8825,
3872,8.8538,
3873,8.8252,
3874,8.7967,
3875,8.7680,
3876,8.7392,
3877,8.7105,
3878,8.6817,
3879,8.6529,
3880,8.6240,
3881,8.5951,
3882,8.5660,
3883,8.5368,
3884,8.5074,
3885,8.4778,
3886,8.4481,
3887,8.4184,
3888,8.3888,
3889,8.3589,
3890,8.3290,
3891,8.2989,
3892,8.2688,
3893,8.2385,
3894,8.2080,
3895,8.1775,
3896,8.1470,
3897,8.1162,
3898,8.0853,
3899,8.0541,
3900,8.0229,
3901,7.9915,
3902,7.9601,
3903,7.9287,
3904,7.8971,
3905,7.8653,
3906,7.8335,
3907,7.8015,
3908,7.7692,
3909,7.7368,
3910,7.7043,
3911,7.6719,
3912,7.6394,
3913,7.6068,
3914,7.5738,
3915,7.5408,
3916,7.5078,
3917,7.4748,
3918,7.4417,
3919,7.4085,
3920,7.3753,
3921,7.3422,
3922,7.3091,
3923,7.2762,
3924,7.2433,
3925,7.2105,
3926,7.1777,
3927,7.1448,
3928,7.1120,
3929,7.0792,
3930,7.0464,
3931,7.0135,
3932,6.9807,
3933,6.9477,
3934,6.9147,
3935,6.8817,
3936,6.8485,
3937,6.8152,
3938,6.7820,
3939,6.7489,
3940,6.7159,
3941,6.6827,
3942,6.6497,
3943,6.6168,
3944,6.5842,
3945,6.5512,
3946,6.5184,
3947,6.4856,
3948,6.4528,
3949,6.4201,
3950,6.3875,
3951,6.3550,
3952,6.3226,
3953,6.2905,
3954,6.2584,
3955,6.2265,
3956,6.1949,
3957,6.1634,
3958,6.1321,
3959,6.1011,
3960,6.0702,
3961,6.0394,
3962,6.0087,
3963,5.9782,
3964,5.9480,
3965,5.9178,
3966,5.8878,
3967,5.8580,
3968,5.8284,
3969,5.7989,
3970,5.7695,
3971,5.7404,
3972,5.7114,
3973,5.6823,
3974,5.6535,
3975,5.6248,
3976,5.5964,
3977,5.5680,
3978,5.5398,
3979,5.5117,
3980,5.4841,
3981,5.4566,
3982,5.4295,
3983,5.4027,
3984,5.3762,
3985,5.3500,
3986,5.3240,
3987,5.2981,
3988,5.2724,
3989,5.2473,
3990,5.2225,
3991,5.1981,
3992,5.1739,
3993,5.1501,
3994,5.1266,
3995,5.1033,
3996,5.0803,
3997,5.0577,
3998,5.0354,
3999,5.0134,
4000,4.9915,
4001,4.9700,
4002,4.9485,
4003,4.9273,
4004,4.9065,
4005,4.8861,
4006,4.8660,
4007,4.8462,
4008,4.8269,
4009,4.8079,
4010,4.7891,
4011,4.7706,
4012,4.7527,
4013,4.7352,
4014,4.7182,
4015,4.7015,
4016,4.6851,
4017,4.6691,
4018,4.6534,
4019,4.6380,
4020,4.6227,
4021,4.6078,
4022,4.5931,
4023,4.5788,
4024,4.5649,
4025,4.5513,
4026,4.5382,
4027,4.5255,
4028,4.5130,
4029,4.5007,
4030,4.4888,
4031,4.4771,
4032,4.4657,
4033,4.4548,
4034,4.4440,
4035,4.4335,
4036,4.4234,
4037,4.4135,
4038,4.4038,
4039,4.3942,
4040,4.3850,
4041,4.3761,
4042,4.3673,
4043,4.3589,
4044,4.3508,
4045,4.3432,
4046,4.3360,
4047,4.3291,
4048,4.3226,
4049,4.3165,
4050,4.3107,
4051,4.3053,
4052,4.3002,
4053,4.2955,
4054,4.2911,
4055,4.2869,
4056,4.2831,
4057,4.2797,
4058,4.2764,
4059,4.2735,
4060,4.2709,
4061,4.2687,
4062,4.2667,
4063,4.2650,
4064,4.2636,
4065,4.2625,
4066,4.2616,
4067,4.2611,
4068,4.2611,
4069,4.2614,
4070,4.2621,
4071,4.2630,
4072,4.2644,
4073,4.2660,
4074,4.2677,
4075,4.2697,
4076,4.2719,
4077,4.2743,
4078,4.2769,
4079,4.2796,
4080,4.2825,
4081,4.2856,
4082,4.2888,
4083,4.2923,
4084,4.2959,
4085,4.2998,
4086,4.3039,
4087,4.3082,
4088,4.3126,
4089,4.3169,
4090,4.3216,
4091,4.3263,
4092,4.3313,
4093,4.3365,
4094,4.3419,
4095,4.3475,
4096,4.3532,
4097,4.3591,
4098,4.3652,
4099,4.3714,
4100,4.3779,
4101,4.3847,
4102,4.3918,
4103,4.3990,
4104,4.4063,
4105,4.4140,
4106,4.4219,
4107,4.4300,
4108,4.4383,
4109,4.4470,
4110,4.4560,
4111,4.4652,
4112,4.4745,
4113,4.4842,
4114,4.4941,
4115,4.5044,
4116,4.5150,
4117,4.5259,
4118,4.5370,
4119,4.5483,
4120,4.5599,
4121,4.5715,
4122,4.5833,
4123,4.5952,
4124,4.6071,
4125,4.6191,
4126,4.6314,
4127,4.6438,
4128,4.6566,
4129,4.6697,
4130,4.6831,
4131,4.6968,
4132,4.7107,
4133,4.7248,
4134,4.7394,
4135,4.7544,
4136,4.7696,
4137,4.7851,
4138,4.8011,
4139,4.8174,
4140,4.8338,
4141,4.8506,
4142,4.8677,
4143,4.8850,
4144,4.9027,
4145,4.9204,
4146,4.9385,
4147,4.9569,
4148,4.9757,
4149,4.9947,
4150,5.0140,
4151,5.0336,
4152,5.0534,
4153,5.0734,
4154,5.0937,
4155,5.1142,
4156,5.1349,
4157,5.1557,
4158,5.1769,
4159,5.1981,
4160,5.2195,
4161,5.2412,
4162,5.2631,
4163,5.2852,
4164,5.3074,
4165,5.3299,
4166,5.3526,
4167,5.3753,
4168,5.3982,
4169,5.4213,
4170,5.4447,
4171,5.4684,
4172,5.4923,
4173,5.5165,
4174,5.5412,
4175,5.5659,
4176,5.5909,
4177,5.6162,
4178,5.6417,
4179,5.6673,
4180,5.6932,
4181,5.7192,
4182,5.7453,
4183,5.7716,
4184,5.7980,
4185,5.8243,
4186,5.8509,
4187,5.8775,
4188,5.9044,
4189,5.9313,
4190,5.9581,
4191,5.9850,
4192,6.0118,
4193,6.0385,
4194,6.0651,
4195,6.0917,
4196,6.1184,
4197,6.1450,
4198,6.1714,
4199,6.1977,
4200,6.2239,
4201,6.2498,
4202,6.2756,
4203,6.3012,
4204,6.3268,
4205,6.3520,
4206,6.3771,
4207,6.4020,
4208,6.4267,
4209,6.4510,
4210,6.4751,
4211,6.4991,
4212,6.5229,
4213,6.5463,
4214,6.5695,
4215,6.5924,
4216,6.6152,
4217,6.6377,
4218,6.6603,
4219,6.6827,
4220,6.7049,
4221,6.7272,
4222,6.7493,
4223,6.7712,
4224,6.7931,
4225,6.8146,
4226,6.8357,
4227,6.8566,
4228,6.8772,
4229,6.8975,
4230,6.9178,
4231,6.9378,
4232,6.9577,
4233,6.9773,
4234,6.9967,
4235,7.0159,
4236,7.0351,
4237,7.0540,
4238,7.0728,
4239,7.0915,
4240,7.1102,
4241,7.1287,
4242,7.1471,
4243,7.1654,
4244,7.1836,
4245,7.2017,
4246,7.2197,
4247,7.2373,
4248,7.2547,
4249,7.2720,
4250,7.2890,
4251,7.3059,
4252,7.3225,
4253,7.3389,
4254,7.3551,
4255,7.3712,
4256,7.3871,
4257,7.4030,
4258,7.4185,
4259,7.4341,
4260,7.4495,
4261,7.4647,
4262,7.4798,
4263,7.4948,
4264,7.5098,
4265,7.5246,
4266,7.5393,
4267,7.5539,
4268,7.5681,
4269,7.5819,
4270,7.5954,
4271,7.6086,
4272,7.6216,
4273,7.6344,
4274,7.6469,
4275,7.6594,
4276,7.6716,
4277,7.6838,
4278,7.6958,
4279,7.7079,
4280,7.7197,
4281,7.7315,
4282,7.7431,
4283,7.7547,
4284,7.7662,
4285,7.7778,
4286,7.7893,
4287,7.8007,
4288,7.8122,
4289,7.8236,
4290,7.8350,
4291,7.8462,
4292,7.8574,
4293,7.8686,
4294,7.8796,
4295,7.8903,
4296,7.9009,
4297,7.9115,
4298,7.9220,
4299,7.9324,
4300,7.9427,
4301,7.9529,
4302,7.9628,
4303,7.9723,
4304,7.9817,
4305,7.9909,
4306,7.9999,
4307,8.0087,
4308,8.0172,
4309,8.0256,
4310,8.0338,
4311,8.0416,
4312,8.0493,
4313,8.0567,
4314,8.0639,
4315,8.0709,
4316,8.0776,
4317,8.0841,
4318,8.0902,
4319,8.0962,
4320,8.1020,
4321,8.1076,
4322,8.1130,
4323,8.1184,
4324,8.1236,
4325,8.1288,
4326,8.1338,
4327,8.1387,
4328,8.1434,
4329,8.1479,
4330,8.1519,
4331,8.1557,
4332,8.1592,
4333,8.1623,
4334,8.1650,
4335,8.1673,
4336,8.1692,
4337,8.1706,
4338,8.1717,
4339,8.1723,
4340,8.1724,
4341,8.1723,
4342,8.1717,
4343,8.1706,
4344,8.1692,
4345,8.1673,
4346,8.1652,
4347,8.1626,
4348,8.1596,
4349,8.1562,
4350,8.1523,
4351,8.1481,
4352,8.1434,
4353,8.1384,
4354,8.1329,
4355,8.1268,
4356,8.1204,
4357,8.1135,
4358,8.1063,
4359,8.0985,
4360,8.0903,
4361,8.0816,
4362,8.0724,
4363,8.0626,
4364,8.0525,
4365,8.0420,
4366,8.0311,
4367,8.0199,
4368,8.0085,
4369,7.9969,
4370,7.9847,
4371,7.9722,
4372,7.9592,
4373,7.9459,
4374,7.9322,
4375,7.9179,
4376,7.9034,
4377,7.8884,
4378,7.8730,
4379,7.8573,
4380,7.8415,
4381,7.8253,
4382,7.8088,
4383,7.7920,
4384,7.7749,
4385,7.7575,
4386,7.7399,
4387,7.7220,
4388,7.7039,
4389,7.6855,
4390,7.6670,
4391,7.6483,
4392,7.6294,
4393,7.6104,
4394,7.5914,
4395,7.5724,
4396,7.5530,
4397,7.5335,
4398,7.5140,
4399,7.4944,
4400,7.4748,
4401,7.4552,
4402,7.4358,
4403,7.4164,
4404,7.3969,
4405,7.3774,
4406,7.3580,
4407,7.3386,
4408,7.3193,
4409,7.3000,
4410,7.2809,
4411,7.2619,
4412,7.2428,
4413,7.2240,
4414,7.2051,
4415,7.1864,
4416,7.1678,
4417,7.1494,
4418,7.1310,
4419,7.1127,
4420,7.0943,
4421,7.0761,
4422,7.0580,
4423,7.0399,
4424,7.0219,
4425,7.0039,
4426,6.9863,
4427,6.9687,
4428,6.9513,
4429,6.9342,
4430,6.9176,
4431,6.9010,
4432,6.8846,
4433,6.8684,
4434,6.8523,
4435,6.8365,
4436,6.8206,
4437,6.8050,
4438,6.7894,
4439,6.7738,
4440,6.7583,
4441,6.7427,
4442,6.7272,
4443,6.7116,
4444,6.6961,
4445,6.6805,
4446,6.6648,
4447,6.6492,
4448,6.6336,
4449,6.6180,
4450,6.6023,
4451,6.5866,
4452,6.5709,
4453,6.5552,
4454,6.5395,
4455,6.5239,
4456,6.5081,
4457,6.4923,
4458,6.4764,
4459,6.4605,
4460,6.4445,
4461,6.4285,
4462,6.4124,
4463,6.3961,
4464,6.3796,
4465,6.3629,
4466,6.3460,
4467,6.3291,
4468,6.3121,
4469,6.2951,
4470,6.2784,
4471,6.2617,
4472,6.2450,
4473,6.2284,
4474,6.2117,
4475,6.1953,
4476,6.1787,
4477,6.1621,
4478,6.1453,
4479,6.1285,
4480,6.1115,
4481,6.0945,
4482,6.0776,
4483,6.0607,
4484,6.0435,
4485,6.0262,
4486,6.0088,
4487,5.9911,
4488,5.9734,
4489,5.9554,
4490,5.9375,
4491,5.9194,
4492,5.9013,
4493,5.8833,
4494,5.8651,
4495,5.8470,
4496,5.8292,
4497,5.8112,
4498,5.7931,
4499,5.7751,
4500,5.7570,
4501,5.7388,
4502,5.7207,
4503,5.7028,
4504,5.6851,
4505,5.6673,
4506,5.6494,
4507,5.6316,
4508,5.6138,
4509,5.5960,
4510,5.5782,
4511,5.5605,
4512,5.5429,
4513,5.5252,
4514,5.5077,
4515,5.4901,
4516,5.4725,
4517,5.4549,
4518,5.4374,
4519,5.4200,
4520,5.4027,
4521,5.3854,
4522,5.3681,
4523,5.3508,
4524,5.3337,
4525,5.3165,
4526,5.2992,
4527,5.2819,
4528,5.2645,
4529,5.2470,
4530,5.2296,
4531,5.2123,
4532,5.1953,
4533,5.1783,
4534,5.1617,
4535,5.1452,
4536,5.1291,
4537,5.1131,
4538,5.0975,
4539,5.0821,
4540,5.0670,
4541,5.0520,
4542,5.0372,
4543,5.0228,
4544,5.0085,
4545,4.9946,
4546,4.9810,
4547,4.9676,
4548,4.9545,
4549,4.9418,
4550,4.9294,
4551,4.9172,
4552,4.9053,
4553,4.8936,
4554,4.8823,
4555,4.8713,
4556,4.8607,
4557,4.8504,
4558,4.8405,
4559,4.8310,
4560,4.8218,
4561,4.8129,
4562,4.8044,
4563,4.7964,
4564,4.7888,
4565,4.7817,
4566,4.7748,
4567,4.7682,
4568,4.7619,
4569,4.7558,
4570,4.7499,
4571,4.7444,
4572,4.7391,
4573,4.7341,
4574,4.7293,
4575,4.7247,
4576,4.7205,
4577,4.7165,
4578,4.7127,
4579,4.7091,
4580,4.7055,
4581,4.7020,
4582,4.6985,
4583,4.6953,
4584,4.6923,
4585,4.6893,
4586,4.6864,
4587,4.6838,
4588,4.6812,
4589,4.6787,
4590,4.6761,
4591,4.6736,
4592,4.6711,
4593,4.6685,
4594,4.6660,
4595,4.6634,
4596,4.6606,
4597,4.6579,
4598,4.6554,
4599,4.6527,
4600,4.6499,
4601,4.6472,
4602,4.6441,
4603,4.6410,
4604,4.6380,
4605,4.6351,
4606,4.6321,
4607,4.6290,
4608,4.6259,
4609,4.6228,
4610,4.6194,
4611,4.6158,
4612,4.6122,
4613,4.6083,
4614,4.6043,
4615,4.6001,
4616,4.5958,
4617,4.5913,
4618,4.5865,
4619,4.5814,
4620,4.5762,
4621,4.5708,
4622,4.5653,
4623,4.5595,
4624,4.5535,
4625,4.5474,
4626,4.5413,
4627,4.5348,
4628,4.5283,
4629,4.5215,
4630,4.5144,
4631,4.5069,
4632,4.4990,
4633,4.4909,
4634,4.4825,
4635,4.4740,
4636,4.4653,
4637,4.4565,
4638,4.4474,
4639,4.4383,
4640,4.4290,
4641,4.4197,
4642,4.4103,
4643,4.4007,
4644,4.3911,
4645,4.3813,
4646,4.3714,
4647,4.3616,
4648,4.3517,
4649,4.3419,
4650,4.3321,
4651,4.3225,
4652,4.3130,
4653,4.3036,
4654,4.2942,
4655,4.2849,
4656,4.2757,
4657,4.2667,
4658,4.2578,
4659,4.2491,
4660,4.2406,
4661,4.2324,
4662,4.2243,
4663,4.2165,
4664,4.2088,
4665,4.2014,
4666,4.1943,
4667,4.1873,
4668,4.1805,
4669,4.1740,
4670,4.1676,
4671,4.1613,
4672,4.1550,
4673,4.1489,
4674,4.1429,
4675,4.1370,
4676,4.1310,
4677,4.1253,
4678,4.1198,
4679,4.1145,
4680,4.1094,
4681,4.1045,
4682,4.0996,
4683,4.0948,
4684,4.0901,
4685,4.0858,
4686,4.0816,
4687,4.0775,
4688,4.0737,
4689,4.0701,
4690,4.0667,
4691,4.0635,
4692,4.0604,
4693,4.0574,
4694,4.0546,
4695,4.0520,
4696,4.0496,
4697,4.0470,
4698,4.0445,
4699,4.0424,
4700,4.0403,
4701,4.0383,
4702,4.0366,
4703,4.0348,
4704,4.0330,
4705,4.0314,
4706,4.0301,
4707,4.0291,
4708,4.0282,
4709,4.0278,
4710,4.0277,
4711,4.0279,
4712,4.0281,
4713,4.0287,
4714,4.0294,
4715,4.0303,
4716,4.0314,
4717,4.0328,
4718,4.0342,
4719,4.0358,
4720,4.0375,
4721,4.0393,
4722,4.0412,
4723,4.0433,
4724,4.0455,
4725,4.0479,
4726,4.0503,
4727,4.0530,
4728,4.0558,
4729,4.0590,
4730,4.0624,
4731,4.0661,
4732,4.0699,
4733,4.0737,
4734,4.0776,
4735,4.0814,
4736,4.0852,
4737,4.0891,
4738,4.0932,
4739,4.0973,
4740,4.1014,
4741,4.1055,
4742,4.1099,
4743,4.1144,
4744,4.1189,
4745,4.1235,
4746,4.1279,
4747,4.1323,
4748,4.1366,
4749,4.1407,
4750,4.1448,
4751,4.1487,
4752,4.1526,
4753,4.1564,
4754,4.1601,
4755,4.1638,
4756,4.1671,
4757,4.1704,
4758,4.1735,
4759,4.1764,
4760,4.1791,
4761,4.1817,
4762,4.1844,
4763,4.1869,
4764,4.1893,
4765,4.1915,
4766,4.1935,
4767,4.1954,
4768,4.1971,
4769,4.1986,
4770,4.1999,
4771,4.2012,
4772,4.2025,
4773,4.2036,
